CUST_NUM,MTH,TARIFF_PLAN,AMT_PF
6689,9,TP4,1200
6689,10,TP4,1200
669,8,TP4,2400
669,9,TP4,1200
669,10,TP4,1200
6695,8,TP5,400
6696,8,TP5,400
6696,9,TP5,1200
6697,8,TP5,800
6697,9,TP5,1600
6697,10,TP5,800
6700,8,TP7,2500
6700,9,TP7,2500
6700,10,TP7,2500
6704,8,TP2,1200
6704,9,TP2,1200
6704,10,TP2,1200
6706,8,TP6,3000
6706,9,TP6,300
6706,10,TP6,500
671,8,TP6,1300
671,9,TP6,300
6715,8,TP4,1200
6715,9,TP4,1200
6715,10,TP4,1200
6718,9,TP5,2000
6718,10,TP5,1200
6728,8,TP4,1200
6728,9,TP4,1200
6728,10,TP4,1200
673,8,TP5,1200
673,10,TP5,800
6731,8,TP5,1600
6731,9,TP5,1200
6737,8,TP6,400
6737,9,TP6,1000
6737,10,TP6,700
6738,10,TP5,400
6739,10,TP6,200
6742,8,TP5,400
6742,9,TP5,400
6743,8,TP4,1200
6743,9,TP4,1200
6743,10,TP4,1200
6750,8,TP6,800
6750,9,TP6,200
6750,10,TP6,300
6752,8,TP2,1200
6752,9,TP2,1200
6752,10,TP2,1200
6756,8,TP4,1200
6765,8,TP5,800
6765,9,TP5,1600
6765,10,TP5,1200
6769,8,TP5,400
6769,9,TP5,400
6769,10,TP5,400
6783,8,TP5,800
6783,9,TP5,800
6787,8,TP6,1200
6787,9,TP6,1600
6787,10,TP6,1000
6792,9,TP5,400
6792,10,TP5,400
6794,8,TP4,1200
6794,9,TP4,1200
6794,10,TP4,1200
6796,8,TP5,1200
6796,9,TP5,1200
6796,10,TP5,1600
6797,8,TP6,200
6797,9,TP6,100
6797,10,TP6,200
6803,8,TP5,400
6803,10,TP5,400
681,8,TP5,2000
681,9,TP5,1600
681,10,TP5,1600
6812,9,TP6,400
6824,8,TP5,1600
6824,9,TP5,1600
6824,10,TP5,1200
6828,8,TP6,400
6828,9,TP6,100
6833,9,TP5,400
6833,10,TP5,800
6838,8,TP6,500
6838,10,TP6,400
6842,8,TP5,400
6847,8,TP4,1200
6847,9,TP4,1200
6847,10,TP4,1200
6853,8,TP5,400
6853,10,TP5,800
6856,8,TP5,400
686,10,TP6,100
6860,8,TP4,1200
6860,9,TP4,1200
6860,10,TP4,1200
6863,8,TP4,1200
6863,9,TP4,1200
6863,10,TP4,1200
6868,8,TP5,400
6868,9,TP5,400
6873,8,TP5,400
6873,9,TP5,1600
6873,10,TP5,1600
6881,8,TP6,200
6881,9,TP6,100
6881,10,TP6,1600
6882,10,TP4,1200
6883,8,TP4,1200
6883,9,TP4,1200
6883,10,TP4,1200
6896,9,TP5,800
6897,8,TP5,2000
6897,9,TP5,1600
6897,10,TP5,1200
69,8,TP5,1600
69,9,TP5,1200
69,10,TP5,1600
6901,8,TP2,1200
6901,9,TP2,1200
6901,10,TP2,1200
6909,10,TP3,800
691,9,TP4,1200
6920,8,TP5,1200
6920,9,TP5,1600
6920,10,TP5,1200
6927,8,TP5,1600
6927,9,TP5,1600
6927,10,TP5,2000
6928,8,TP4,1200
6934,8,TP6,2300
6934,9,TP6,1900
6934,10,TP6,2200
6937,8,TP6,100
6937,9,TP6,400
694,8,TP6,1700
694,9,TP6,2200
694,10,TP6,2600
6943,8,TP5,2000
6943,9,TP5,1600
6943,10,TP5,1600
6952,8,TP6,1500
6952,9,TP6,1200
6952,10,TP6,1600
6959,8,TP5,1600
6959,9,TP5,1600
6959,10,TP5,800
6963,10,TP6,200
6967,8,TP5,1200
6967,9,TP5,1600
6971,8,TP5,1600
6971,9,TP5,1600
6971,10,TP5,1600
6972,8,TP4,1200
6972,9,TP4,1200
6972,10,TP4,1200
6973,10,TP6,100
6977,9,TP4,1200
6979,8,TP2,1200
6979,9,TP2,1200
6979,10,TP2,1200
698,9,TP4,1200
6982,8,TP5,800
6983,9,TP6,700
6983,10,TP6,400
6989,10,TP5,400
699,8,TP4,2400
699,9,TP4,1200
6990,8,TP5,800
6990,9,TP5,1600
6990,10,TP5,1600
6992,10,TP5,400
6993,8,TP6,900
6993,9,TP6,1300
6993,10,TP6,1500
7000,9,TP6,100
7003,8,TP6,200
7003,9,TP6,100
7003,10,TP6,100
7008,8,TP5,800
7008,10,TP5,400
702,8,TP5,800
702,9,TP5,800
702,10,TP5,1200
7021,8,TP6,100
7023,8,TP5,1600
7023,9,TP5,2000
7023,10,TP5,1200
7029,8,TP5,400
7029,9,TP5,1200
7029,10,TP5,400
703,8,TP4,1200
703,9,TP4,1200
7034,10,TP5,400
704,8,TP4,1200
704,9,TP4,1200
7040,8,TP5,400
7040,9,TP5,400
7040,10,TP5,1600
7043,8,TP4,1200
7044,8,TP6,200
7054,8,TP4,1200
7058,8,TP3,800
7063,8,TP2,1200
7063,9,TP2,1200
7063,10,TP2,1200
7065,8,TP4,1200
7065,9,TP4,1200
7065,10,TP4,1200
7069,8,TP6,300
7069,9,TP6,700
7069,10,TP6,800
7070,10,TP4,1200
7074,8,TP6,2200
7074,9,TP6,1500
7074,10,TP6,2000
7075,10,TP4,1200
708,8,TP6,200
708,10,TP5,1200
7080,8,TP4,1200
7080,9,TP4,1200
7080,10,TP4,1200
7085,8,TP6,100
709,9,TP4,1200
709,10,TP4,1200
7100,8,TP7,2500
7100,9,TP7,2500
7103,8,TP5,1600
7103,9,TP5,1200
7103,10,TP5,2000
711,9,TP6,300
7119,8,TP4,1200
7119,9,TP4,1200
7119,10,TP4,1200
7128,8,TP1,1900
7128,9,TP1,1900
7128,10,TP1,1900
7130,8,TP5,400
7130,9,TP5,1200
7130,10,TP5,1600
7134,9,TP6,100
7135,8,TP4,1200
7135,9,TP4,1200
7135,10,TP4,1200
714,8,TP6,1100
714,9,TP6,700
714,10,TP6,800
7141,10,TP6,300
7143,10,TP6,100
7147,8,TP1,1900
7147,9,TP1,1900
7147,10,TP1,1900
7152,10,TP5,1200
7159,8,TP6,1300
7159,9,TP6,1800
7159,10,TP6,1500
716,8,TP4,1200
7166,8,TP4,1200
7166,9,TP4,1200
7166,10,TP4,1200
7174,8,TP5,1200
7174,9,TP5,1200
7174,10,TP5,1600
7176,8,TP5,1200
7183,8,TP4,1200
7183,9,TP4,1200
7183,10,TP4,1200
7193,9,TP6,100
7203,8,TP6,500
7203,9,TP6,600
7203,10,TP6,600
7208,8,TP6,300
7208,9,TP6,300
7208,10,TP6,600
7210,8,TP6,300
7210,9,TP5,400
7210,9,TP6,600
7210,10,TP6,300
7215,8,TP6,400
7215,9,TP6,200
7215,10,TP6,500
7216,8,TP4,1200
7216,9,TP4,1200
7216,10,TP4,1200
7227,9,TP6,100
7233,8,TP3,800
7233,9,TP3,800
7233,10,TP3,800
7238,8,TP2,1200
7238,9,TP2,1200
7238,10,TP2,1200
7243,8,TP6,1100
7243,9,TP6,1500
7243,10,TP6,1300
7246,8,TP5,800
7246,9,TP5,1600
7246,9,TP6,200
7246,10,TP5,2000
7248,8,TP4,1200
7248,9,TP4,1200
7248,10,TP4,1200
726,8,TP6,100
726,9,TP6,200
726,10,TP6,200
7261,10,TP5,400
7264,8,TP6,400
7281,8,TP5,400
7281,9,TP5,800
7295,8,TP5,1200
73,10,TP5,1600
7300,8,TP2,1200
7304,9,TP6,300
7307,8,TP3,800
7307,9,TP3,800
7307,10,TP3,800
7318,9,TP6,100
7320,8,TP3,800
7320,9,TP3,800
7320,10,TP3,800
7321,8,TP6,800
7321,9,TP6,600
7322,8,TP4,1200
7322,9,TP4,1200
7322,10,TP4,1200
7332,9,TP5,400
7332,10,TP5,800
7337,10,TP6,100
7346,8,TP6,200
7346,9,TP6,100
7346,10,TP6,200
7354,8,TP3,800
7361,8,TP6,100
7361,9,TP6,200
7361,10,TP6,100
737,9,TP4,1200
7375,10,TP2,1200
7381,8,TP6,600
7381,9,TP6,800
7391,9,TP5,400
7392,8,TP3,800
7392,9,TP3,800
7392,10,TP3,800
7394,9,TP6,100
7394,10,TP6,100
7395,9,TP6,100
7395,10,TP6,600
7402,8,TP2,1200
7402,9,TP2,1200
7402,10,TP2,1200
7404,9,TP3,800
7405,8,TP5,1600
7405,9,TP5,1600
7407,10,TP2,1200
7412,8,TP1,1900
7412,9,TP1,1900
7412,10,TP1,1900
7416,8,TP5,800
7416,10,TP5,800
7432,8,TP6,200
7432,9,TP6,400
7438,9,TP6,800
7438,10,TP6,500
7439,8,TP6,100
7444,8,TP4,1200
7444,9,TP4,1200
7444,10,TP4,1200
7445,8,TP5,400
7445,10,TP5,800
7451,8,TP5,400
7451,8,TP6,1300
7451,9,TP5,400
7451,9,TP6,1200
7451,10,TP6,1600
7452,8,TP5,1600
7452,9,TP5,2000
7452,10,TP5,1200
7456,8,TP4,1200
7456,9,TP4,1200
7456,10,TP4,1200
7457,8,TP4,4800
7457,9,TP4,2400
7457,9,TP5,400
7457,10,TP4,3600
7459,10,TP5,1200
7461,9,TP6,100
7461,10,TP6,200
7468,9,TP6,200
747,8,TP6,100
7472,8,TP5,400
7472,8,TP6,600
7472,9,TP5,1200
748,8,TP4,1200
748,9,TP4,1200
748,10,TP4,1200
7480,8,TP4,1200
7480,9,TP4,1200
7480,10,TP4,1200
7489,8,TP2,1200
7490,8,TP4,1200
7490,9,TP4,1200
7492,9,TP2,1200
7492,10,TP2,1200
7493,8,TP4,1200
7493,9,TP4,1200
7493,10,TP4,1200
7499,8,TP4,1200
7499,9,TP4,1200
75,8,TP6,300
75,9,TP6,800
7505,8,TP4,1200
7515,8,TP4,1200
7515,9,TP4,1200
7515,10,TP4,1200
7518,8,TP4,1200
7518,9,TP4,1200
7518,10,TP4,1200
7520,8,TP4,1200
7520,9,TP4,1200
7520,10,TP4,1200
7521,9,TP6,100
7526,9,TP5,1200
7526,10,TP5,1200
7529,9,TP6,1300
7529,10,TP6,900
754,8,TP6,2500
754,9,TP6,400
7541,10,TP6,800
7543,8,TP4,1200
7543,9,TP4,1200
7543,10,TP4,1200
7547,8,TP6,500
7549,8,TP5,400
7549,9,TP5,1200
7549,10,TP5,400
755,9,TP5,800
755,9,TP6,100
755,10,TP5,800
7551,8,TP5,1600
7551,9,TP5,1200
7551,10,TP5,1200
7553,8,TP4,1200
7553,9,TP4,1200
7553,10,TP4,1200
7554,8,TP4,1200
7554,8,TP6,100
7554,9,TP4,1200
7554,10,TP4,1200
7561,10,TP6,400
758,8,TP4,1200
758,10,TP4,1200
7583,9,TP4,1200
7584,10,TP5,400
7585,8,TP6,100
7585,9,TP6,400
7585,10,TP6,100
759,8,TP4,1200
759,9,TP4,1200
759,10,TP4,1200
7590,8,TP5,400
7591,8,TP6,1300
7591,9,TP6,1000
7591,10,TP6,1000
7592,8,TP5,1600
7592,9,TP5,1600
7592,10,TP5,2000
7595,8,TP6,500
7595,9,TP6,800
7595,10,TP6,100
7596,9,TP6,500
7596,10,TP6,100
7598,8,TP6,600
7598,10,TP6,900
7599,8,TP6,1500
7599,9,TP6,1500
7599,10,TP6,100
7601,8,TP5,800
7601,9,TP5,1600
7601,10,TP5,1600
7602,8,TP5,2000
7602,9,TP5,1600
7602,10,TP5,2000
7608,8,TP6,200
7608,9,TP6,600
7608,10,TP6,1000
7612,8,TP6,200
7612,10,TP6,200
7613,8,TP6,700
7613,9,TP5,800
7613,9,TP6,100
7613,10,TP5,400
7617,10,TP5,400
7629,8,TP4,1200
7629,9,TP4,1200
7629,10,TP4,1200
7630,10,TP1,1900
7636,8,TP5,800
7636,9,TP5,1600
7636,10,TP5,1200
7637,8,TP3,800
7637,9,TP3,800
764,8,TP5,400
764,8,TP6,1200
764,9,TP6,1500
764,10,TP5,400
764,10,TP6,800
7643,8,TP4,1200
7643,9,TP4,1200
7646,10,TP5,1600
7647,8,TP4,1200
7647,9,TP4,1200
765,8,TP5,1200
765,9,TP5,800
765,10,TP5,1600
7651,8,TP6,500
7651,10,TP6,600
7655,8,TP1,1900
7655,10,TP1,1900
7658,8,TP6,100
7659,8,TP6,300
7659,9,TP6,100
7667,8,TP4,1200
7667,9,TP4,1200
7667,10,TP4,1200
7669,8,TP5,1200
7669,9,TP5,1200
7669,10,TP5,1200
7671,10,TP5,800
7679,8,TP4,1200
7679,9,TP4,1200
7679,10,TP4,1200
7699,8,TP4,1200
7699,9,TP4,1200
7699,10,TP4,1200
7700,8,TP4,1200
7700,9,TP4,1200
7700,10,TP4,1200
7701,9,TP4,1200
7701,10,TP4,1200
7702,10,TP5,1200
7708,8,TP2,1200
7708,9,TP2,1200
7708,10,TP2,1200
771,8,TP3,800
771,9,TP3,800
771,10,TP3,800
7715,8,TP5,1600
7715,9,TP5,2000
7715,10,TP5,800
7719,8,TP5,400
7719,8,TP6,100
7730,10,TP4,1200
7731,8,TP5,1200
7731,9,TP5,400
7731,10,TP5,400
7733,8,TP4,1200
7733,9,TP4,1200
7733,10,TP4,1200
7744,8,TP5,800
7748,9,TP5,1200
7748,10,TP5,800
775,8,TP5,1600
775,9,TP5,2800
775,10,TP5,1600
7750,10,TP4,1200
7754,8,TP4,1200
7754,8,TP5,800
7754,9,TP4,1200
7765,8,TP6,1700
7765,9,TP6,1300
7765,10,TP6,600
7775,8,TP5,1600
7775,9,TP5,1200
7786,8,TP5,2000
7786,9,TP5,1600
7786,10,TP5,1600
779,8,TP6,3100
779,9,TP6,3000
779,10,TP6,3100
7799,8,TP5,1600
7799,9,TP5,1600
7799,10,TP5,1600
78,8,TP4,1200
78,9,TP4,1200
78,10,TP4,1200
7802,10,TP4,1200
7806,8,TP6,200
7806,9,TP6,200
7812,8,TP4,1200
7812,9,TP4,1200
7812,10,TP4,1200
7820,10,TP4,1200
7828,8,TP5,800
7828,9,TP5,400
7828,10,TP5,400
783,9,TP5,800
783,10,TP4,1200
7830,8,TP4,1200
7830,9,TP4,1200
7830,10,TP4,1200
7833,9,TP5,1200
7833,10,TP5,800
7834,10,TP6,500
7836,9,TP5,400
7843,9,TP5,400
7846,8,TP4,1200
7846,9,TP4,1200
7846,10,TP4,1200
7858,8,TP6,2100
7858,9,TP6,2400
7858,10,TP6,2500
7869,8,TP6,800
7869,9,TP6,1000
7869,10,TP6,300
7873,8,TP6,300
7873,9,TP6,500
7873,10,TP6,600
788,8,TP5,1600
788,9,TP5,2000
788,10,TP5,1200
7882,8,TP6,100
7882,10,TP6,200
7886,9,TP5,2000
7889,9,TP6,600
7889,10,TP6,2500
789,8,TP5,800
789,10,TP5,1200
7890,8,TP5,1600
7890,9,TP5,400
7899,9,TP6,100
7900,8,TP5,800
7900,9,TP5,400
7900,10,TP5,400
7901,9,TP6,500
7904,10,TP1,1900
791,8,TP4,1200
791,9,TP4,1200
791,10,TP4,1200
7910,8,TP4,1200
7910,9,TP4,1200
7910,10,TP4,1200
7918,8,TP3,800
7918,10,TP3,800
7924,8,TP6,900
7934,8,TP5,1200
7934,9,TP5,400
7935,8,TP5,2000
7935,9,TP5,1200
7935,10,TP5,400
7962,8,TP3,800
7962,9,TP3,800
7962,10,TP3,800
7964,8,TP2,1200
7964,9,TP2,1200
7964,10,TP2,1200
7966,8,TP6,1800
7966,9,TP6,1000
7967,8,TP4,1200
7967,9,TP4,1200
7967,10,TP4,1200
797,8,TP5,1600
797,9,TP5,1600
7974,8,TP6,100
7978,10,TP5,1200
7981,8,TP4,1200
7981,9,TP4,1200
7981,10,TP4,1200
799,8,TP6,100
799,9,TP6,400
7993,9,TP5,1200
7993,10,TP5,400
7995,8,TP5,400
7995,8,TP6,100
7995,9,TP6,200
7997,8,TP2,1200
7997,9,TP2,1200
7997,10,TP2,1200
8,8,TP6,2400
8,9,TP6,800
8010,8,TP1,1900
8010,9,TP1,1900
8010,10,TP1,1900
802,8,TP4,1200
802,9,TP4,1200
802,10,TP4,1200
8023,8,TP5,2400
8023,9,TP5,1600
8023,9,TP6,100
803,8,TP3,800
803,9,TP3,800
803,10,TP3,800
8030,8,TP4,1200
8030,9,TP4,1200
8030,10,TP4,1200
8038,10,TP6,700
8045,8,TP5,800
8045,9,TP5,800
8045,10,TP5,800
8047,8,TP5,800
805,8,TP6,400
805,9,TP6,400
805,10,TP6,700
8051,8,TP4,1200
8051,9,TP4,1200
8051,10,TP4,1200
8056,8,TP5,2000
8056,9,TP5,1600
8056,10,TP5,1600
8062,8,TP6,100
8062,10,TP6,200
8066,10,TP4,1200
8069,8,TP4,1200
8069,9,TP4,1200
8069,10,TP4,1200
8073,8,TP4,1200
8073,9,TP4,1200
8078,8,TP6,1200
8078,9,TP6,1600
8078,10,TP6,900
8079,10,TP3,800
8085,10,TP5,800
8098,9,TP6,200
8098,10,TP6,400
810,8,TP5,1600
810,9,TP5,2000
810,10,TP5,1600
8103,9,TP6,1900
8104,8,TP2,1200
8104,9,TP2,1200
8113,8,TP2,1200
8113,9,TP2,1200
8113,10,TP2,1200
8122,8,TP6,1100
8122,9,TP6,1200
8122,10,TP6,1800
8125,8,TP5,1600
8125,9,TP5,1600
8125,10,TP5,1200
8139,9,TP6,300
8139,10,TP6,500
814,8,TP3,800
814,9,TP3,1600
814,10,TP3,800
8143,8,TP5,2000
8143,9,TP5,800
8143,10,TP5,1200
8146,8,TP2,1200
8146,9,TP2,1200
8146,10,TP2,1200
8149,8,TP5,1600
8149,9,TP5,2000
8149,10,TP5,1600
8150,8,TP6,100
8157,10,TP6,100
816,8,TP5,800
816,9,TP5,1200
816,10,TP5,800
8178,8,TP5,400
8178,9,TP5,400
818,8,TP6,1300
818,10,TP6,200
8190,8,TP5,1200
8190,9,TP5,2000
8190,10,TP5,400
8198,10,TP4,1200
8202,8,TP6,1000
8202,9,TP6,900
8202,10,TP6,600
8204,8,TP5,800
8204,9,TP5,800
8204,10,TP5,1600
8205,9,TP4,1200
8210,8,TP4,1200
8210,9,TP4,1200
8210,10,TP4,1200
8211,8,TP5,800
8211,9,TP5,1600
8214,9,TP5,1600
8214,10,TP5,1600
8219,8,TP6,300
8219,9,TP6,1200
8219,10,TP6,300
8220,8,TP4,1200
8220,9,TP4,1200
8231,8,TP5,800
8231,8,TP6,500
8232,8,TP6,1600
8232,9,TP6,1000
8232,10,TP6,2000
8233,10,TP5,400
8237,8,TP4,1200
8237,9,TP4,1200
8237,10,TP4,1200
8242,9,TP4,1200
8245,8,TP5,1600
8245,9,TP5,1600
8245,10,TP5,1600
8249,8,TP2,1200
8249,10,TP2,1200
8258,8,TP5,1200
8258,10,TP5,400
8259,9,TP6,300
8269,8,TP4,1200
8269,10,TP4,1200
8270,8,TP5,1600
8270,9,TP5,1600
8280,9,TP6,100
8291,8,TP4,1200
8291,9,TP4,1200
8291,10,TP4,1200
8297,8,TP4,1200
8297,9,TP4,1200
8297,10,TP4,1200
8307,8,TP5,800
8307,8,TP6,400
8307,9,TP5,1200
8309,8,TP6,2100
8309,10,TP6,200
831,8,TP5,400
8315,8,TP5,800
8315,10,TP5,1200
832,8,TP5,800
832,9,TP5,400
8335,8,TP5,2000
8335,9,TP5,1200
8336,10,TP4,1200
8338,8,TP4,1200
8338,9,TP4,1200
8338,10,TP4,1200
834,8,TP5,1600
8341,9,TP6,100
8345,8,TP5,400
8345,9,TP5,1600
8345,10,TP5,1600
8353,8,TP2,1200
8353,10,TP2,1200
8362,8,TP4,1200
8362,9,TP4,1200
8362,10,TP4,1200
8368,8,TP5,1600
8368,9,TP5,1600
8368,10,TP5,1200
837,8,TP6,1400
837,9,TP6,300
837,10,TP6,1600
8375,8,TP6,400
8375,9,TP6,500
8375,10,TP6,200
838,8,TP5,400
8388,8,TP3,800
8388,9,TP3,800
8388,10,TP3,800
8395,8,TP4,1200
8395,9,TP4,1200
8395,10,TP4,1200
84,8,TP6,400
84,9,TP5,400
84,9,TP6,200
84,10,TP6,100
840,8,TP5,800
840,9,TP5,1200
840,10,TP5,400
8415,8,TP2,1200
8415,10,TP2,1200
8424,8,TP6,400
8432,10,TP5,400
8433,8,TP5,1200
8433,8,TP6,1000
8433,10,TP6,800
8436,10,TP5,800
8438,8,TP5,1600
8440,8,TP6,500
8440,9,TP6,1300
8440,10,TP6,1800
8451,10,TP5,400
8452,8,TP5,2000
8452,9,TP5,2000
8452,10,TP5,2000
8464,8,TP6,800
8464,9,TP6,300
8464,10,TP6,2500
8468,8,TP6,100
8468,10,TP6,600
8469,8,TP4,1200
8469,9,TP4,1200
8469,10,TP4,1200
847,8,TP6,500
847,9,TP6,400
847,10,TP6,400
8473,8,TP4,1200
8477,9,TP4,1200
8477,10,TP4,1200
8478,8,TP6,1000
8478,9,TP6,500
8478,10,TP6,700
848,10,TP6,300
8481,9,TP5,400
8487,8,TP4,2400
8487,9,TP4,1200
8487,10,TP4,1200
8492,9,TP6,300
8492,10,TP6,300
8495,8,TP5,1600
8495,9,TP5,1600
8495,10,TP5,2000
85,8,TP4,2400
85,9,TP4,1200
85,10,TP4,1200
8513,8,TP5,800
8513,9,TP5,800
8514,9,TP5,800
8529,9,TP4,1200
8529,10,TP4,1200
853,8,TP6,2900
853,9,TP6,1800
853,10,TP6,1100
8530,8,TP1,1900
8530,9,TP1,1900
8530,10,TP1,1900
8531,8,TP4,2400
8531,9,TP4,1200
8531,10,TP4,1200
8546,8,TP1,1900
8546,9,TP1,1900
8546,10,TP1,1900
8559,8,TP5,800
8559,9,TP5,1200
8564,8,TP4,1200
8564,9,TP4,1200
8564,10,TP4,1200
8573,8,TP6,1300
8573,9,TP6,1700
8573,10,TP6,2500
8574,8,TP4,1200
8574,9,TP4,1200
8574,10,TP4,1200
8576,8,TP2,1200
8576,9,TP2,1200
8576,10,TP2,1200
858,8,TP6,2900
858,9,TP6,3000
858,10,TP6,3000
8599,8,TP7,2500
8599,9,TP7,2500
8599,10,TP7,2500
860,8,TP5,1600
860,9,TP5,2000
860,10,TP5,1600
8602,8,TP3,800
8602,9,TP3,800
8602,10,TP3,800
8624,10,TP5,400
8626,8,TP5,400
8626,9,TP5,1200
8634,8,TP5,400
8634,8,TP6,1400
8634,9,TP5,400
8634,9,TP6,1800
8634,10,TP5,400
8634,10,TP6,2400
8637,8,TP1,1900
8637,9,TP1,1900
8644,8,TP4,1200
8646,8,TP6,1900
8646,9,TP6,2500
8646,10,TP5,400
8646,10,TP6,2300
8647,8,TP4,2400
8647,10,TP4,1200
8662,8,TP4,1200
8662,9,TP4,1200
8662,10,TP4,1200
8667,9,TP6,100
8668,8,TP6,600
8668,9,TP6,1200
8668,10,TP6,1700
867,8,TP5,400
8670,8,TP7,2500
8670,9,TP7,2500
8670,10,TP7,2500
8676,8,TP4,1200
8676,9,TP4,1200
8676,10,TP4,1200
8678,8,TP2,1200
8678,9,TP2,1200
8678,10,TP2,1200
8689,8,TP4,1200
8689,9,TP4,1200
8689,10,TP4,1200
8697,10,TP5,400
8701,8,TP6,100
8702,10,TP3,800
872,8,TP5,1200
872,9,TP5,400
872,10,TP5,400
8721,8,TP5,1600
8721,9,TP5,2000
8721,10,TP5,1600
873,8,TP6,700
873,9,TP6,600
873,10,TP6,500
8734,8,TP4,1200
8734,9,TP4,1200
8734,10,TP4,1200
8738,8,TP5,800
8738,9,TP5,800
8742,8,TP2,1200
8742,9,TP2,1200
8742,10,TP2,1200
8744,8,TP3,800
8744,9,TP3,800
8751,8,TP4,1200
8751,9,TP4,1200
8751,10,TP4,1200
8755,8,TP5,1200
8755,9,TP5,800
8755,10,TP5,1600
8762,10,TP6,400
8767,9,TP4,1200
8767,10,TP4,1200
8787,9,TP6,400
8787,10,TP6,800
8795,8,TP5,800
8795,10,TP5,400
8799,8,TP4,2400
8799,9,TP4,1200
8799,10,TP4,1200
8803,8,TP3,800
8807,8,TP5,1200
881,8,TP4,1200
881,9,TP4,1200
881,10,TP4,1200
8810,10,TP5,1200
8811,8,TP6,1900
8811,9,TP6,1800
8811,10,TP6,1600
882,8,TP6,800
8820,8,TP4,1200
8820,9,TP4,1200
8820,10,TP4,1200
8828,9,TP5,800
8828,10,TP5,800
8835,8,TP6,500
8835,9,TP6,800
8835,10,TP6,700
8839,9,TP6,300
8839,10,TP6,200
8843,8,TP5,400
8843,9,TP5,2000
8843,10,TP5,800
8846,8,TP6,900
8846,9,TP6,600
8846,10,TP6,400
8847,8,TP4,1200
8847,9,TP4,1200
8847,10,TP4,1200
8848,8,TP5,400
8851,8,TP4,1200
8851,9,TP4,1200
8851,10,TP4,1200
8862,8,TP4,1200
8862,9,TP4,1200
8862,10,TP4,1200
8871,9,TP4,1200
8871,10,TP4,1200
8874,8,TP5,1200
8874,9,TP5,1200
8874,10,TP5,1200
8875,8,TP4,1200
8875,9,TP4,1200
8875,10,TP4,1200
8876,8,TP4,1200
8876,9,TP4,1200
8876,10,TP4,1200
8889,8,TP5,1600
8889,9,TP5,1200
8889,10,TP5,1600
8890,8,TP1,1900
8890,9,TP1,1900
8890,10,TP1,1900
8893,8,TP4,1200
8893,9,TP4,1200
8893,10,TP4,1200
8895,8,TP5,1600
8895,9,TP5,1600
8895,10,TP5,2000
8909,8,TP5,1600
8909,9,TP6,400
8909,10,TP5,400
8909,10,TP6,200
891,8,TP6,300
891,9,TP6,900
891,10,TP6,700
892,8,TP5,800
892,9,TP5,1600
892,10,TP5,800
8924,10,TP3,800
8932,8,TP6,1000
8932,9,TP6,800
8932,10,TP6,700
8939,8,TP5,2000
8939,9,TP5,1600
8939,10,TP5,1600
895,8,TP5,400
895,9,TP5,400
8952,8,TP4,1200
8952,9,TP4,1200
8952,10,TP4,1200
8965,9,TP4,1200
8967,8,TP4,1200
8967,9,TP4,1200
8967,10,TP4,1200
8968,8,TP6,1000
897,8,TP4,1200
897,9,TP4,1200
897,10,TP4,1200
8973,10,TP4,1200
8975,8,TP6,200
8975,9,TP6,200
8975,10,TP6,600
8976,10,TP5,1200
8978,8,TP4,2400
8978,9,TP4,1200
8978,10,TP4,1200
898,8,TP6,200
898,9,TP6,1100
898,10,TP6,1200
8983,9,TP4,1200
899,10,TP6,400
8991,8,TP5,1600
8991,9,TP5,2400
8992,8,TP5,1200
8992,9,TP5,1600
8992,10,TP5,800
8993,9,TP6,100
8995,9,TP5,1200
8996,8,TP4,1200
8996,9,TP4,1200
8996,10,TP4,1200
9,10,TP6,1200
900,8,TP6,100
900,10,TP6,100
9009,8,TP5,400
9009,9,TP5,1200
901,8,TP4,1200
901,9,TP4,1200
901,10,TP4,1200
9013,9,TP5,1200
9013,10,TP5,800
9017,8,TP6,700
9017,9,TP6,600
9017,10,TP6,500
9021,10,TP6,400
9025,8,TP4,1200
9025,9,TP4,1200
9025,10,TP4,1200
9037,9,TP5,400
9038,8,TP6,600
9038,9,TP6,300
9038,10,TP6,200
9041,8,TP5,1600
9041,9,TP5,2000
9041,10,TP5,1600
9048,9,TP5,400
905,8,TP5,1600
905,9,TP5,1200
905,10,TP5,1600
9050,8,TP4,1200
9050,9,TP4,1200
9050,10,TP4,1200
9058,8,TP5,1600
9058,9,TP5,1600
9058,10,TP5,1600
906,8,TP5,400
906,10,TP5,1200
9060,8,TP5,400
9060,9,TP5,400
9060,10,TP5,1200
9069,8,TP5,1600
9069,8,TP6,200
9069,9,TP5,2400
9069,10,TP5,1600
9075,8,TP6,3100
9075,9,TP6,3000
9075,10,TP6,2700
9080,8,TP5,400
9080,9,TP6,200
9083,8,TP6,2300
9083,9,TP6,2100
9083,10,TP6,1600
9087,10,TP4,1200
9099,8,TP4,1200
9099,9,TP4,1200
9099,10,TP4,1200
91,8,TP4,1200
91,9,TP4,1200
91,10,TP4,1200
9106,8,TP5,1600
9106,9,TP5,1600
9106,10,TP5,1600
9107,9,TP6,200
9107,10,TP6,100
9110,8,TP5,2000
9110,9,TP5,800
9110,9,TP6,500
9110,10,TP6,500
9116,8,TP6,300
9116,10,TP6,200
9120,8,TP5,1200
9120,9,TP5,800
9120,10,TP5,800
9123,8,TP5,1600
9123,9,TP5,1600
9123,10,TP5,1600
9142,8,TP6,300
