CUST_NUM,MTH,TARIFF_OPTION,AMT_PF
10733,8,STD_TO,350.00
10733,10,STD_TO,650.00
10736,8,STD_TO,1780.00
10736,9,STD_TO,700.00
10736,10,STD_TO,2090.00
10737,8,STD_TO,2900.00
10737,9,STD_TO,3500.00
10737,10,STD_TO,3100.00
10739,8,STD_TO,3300.00
10739,9,STD_TO,5030.00
10739,10,STD_TO,5400.00
10743,8,PROMO_TO,500.00
10743,9,PROMO_TO,1000.00
10743,10,PROMO_TO,500.00
10745,8,STD_TO,800.00
10745,9,STD_TO,400.00
10745,10,STD_TO,600.00
10747,8,STD_TO,420.00
10747,9,STD_TO,1570.00
10747,10,STD_TO,530.00
10748,8,STD_TO,1100.00
10748,9,STD_TO,2000.00
10748,10,STD_TO,2600.00
10753,9,STD_TO,4860.00
10754,8,STD_TO,2030.00
10754,9,STD_TO,1800.00
10754,10,STD_TO,1500.00
10757,10,STD_TO,300.00
10762,8,STD_TO,300.00
10762,9,STD_TO,600.00
10762,10,STD_TO,900.00
10763,8,STD_TO,120.00
10764,8,STD_TO,2700.00
10766,8,STD_TO,200.00
10766,9,STD_TO,700.00
10766,10,STD_TO,800.00
10768,8,STD_TO,230.00
10772,8,STD_TO,600.00
10772,9,PROMO_TO,1000.00
10772,10,PROMO_TO,1000.00
10773,8,STD_TO,3240.00
10773,9,STD_TO,3530.00
10773,10,STD_TO,2930.00
10774,8,STD_TO,2100.00
10774,9,STD_TO,2930.00
10774,10,STD_TO,2700.00
10775,10,STD_TO,230.00
10778,8,PROMO_TO,2000.00
10778,9,PROMO_TO,1000.00
10778,10,PROMO_TO,1000.00
10779,8,STD_TO,1500.00
10779,9,STD_TO,1900.00
10779,10,STD_TO,1000.00
1078,8,STD_TO,1200.00
1078,9,STD_TO,900.00
1078,10,STD_TO,2300.00
10780,8,STD_TO,300.00
10780,10,STD_TO,200.00
10781,8,PROMO_TO,1500.00
10781,9,PROMO_TO,1500.00
10781,10,PROMO_TO,1500.00
10782,8,STD_TO,600.00
10782,9,STD_TO,300.00
10783,8,STD_TO,2560.00
10783,9,STD_TO,620.00
10783,10,STD_TO,760.00
10786,9,PROMO_TO,350.00
10786,10,PROMO_TO,350.00
10789,9,STD_TO,400.00
1079,10,STD_TO,600.00
10790,10,STD_TO,300.00
10791,8,STD_TO,300.00
10792,9,PROMO_TO,1500.00
10792,10,PROMO_TO,1800.00
1080,8,STD_TO,1500.00
1080,9,STD_TO,1200.00
1080,10,STD_TO,1320.00
10806,8,STD_TO,800.00
10806,9,STD_TO,400.00
10806,10,STD_TO,2700.00
10807,8,STD_TO,540.00
10807,9,STD_TO,360.00
10807,10,STD_TO,830.00
10809,8,STD_TO,230.00
10810,10,STD_TO,300.00
10815,8,STD_TO,1100.00
10815,9,STD_TO,2100.00
10815,10,STD_TO,2000.00
10817,8,STD_TO,230.00
10817,10,STD_TO,230.00
10820,10,STD_TO,300.00
10821,8,PROMO_TO,350.00
10821,9,PROMO_TO,350.00
10821,10,PROMO_TO,350.00
10824,9,STD_TO,500.00
10824,10,STD_TO,3000.00
10828,8,PROMO_TO,700.00
10828,9,PROMO_TO,700.00
10828,10,PROMO_TO,350.00
10828,10,STD_TO,500.00
10829,8,STD_TO,1500.00
10829,9,STD_TO,600.00
10829,10,STD_TO,720.00
1083,8,STD_TO,2400.00
1083,9,STD_TO,2100.00
1083,10,STD_TO,2100.00
10830,8,STD_TO,600.00
10830,9,STD_TO,1400.00
10830,10,STD_TO,1400.00
10833,8,STD_TO,1710.00
10833,9,STD_TO,1140.00
10833,10,STD_TO,1140.00
10836,8,STD_TO,900.00
10836,9,STD_TO,900.00
1084,8,STD_TO,200.00
10841,8,STD_TO,1500.00
10843,8,STD_TO,300.00
10843,9,STD_TO,700.00
10843,10,STD_TO,900.00
10844,8,STD_TO,1630.00
10844,9,STD_TO,940.00
10844,10,STD_TO,2350.00
10848,9,STD_TO,200.00
10848,10,STD_TO,300.00
10849,8,STD_TO,700.00
10850,10,STD_TO,200.00
10852,8,PROMO_TO,350.00
10852,9,PROMO_TO,350.00
10852,10,PROMO_TO,350.00
10855,8,STD_TO,1020.00
10855,9,STD_TO,600.00
10856,8,STD_TO,1300.00
10856,9,STD_TO,400.00
10856,10,STD_TO,700.00
1086,10,STD_TO,200.00
10861,8,STD_TO,900.00
10861,10,STD_TO,600.00
10863,8,STD_TO,2900.00
10863,9,STD_TO,3100.00
10863,10,STD_TO,3100.00
10864,8,STD_TO,3000.00
10864,9,STD_TO,2100.00
10865,8,STD_TO,600.00
10865,9,STD_TO,900.00
10865,10,STD_TO,600.00
10867,9,STD_TO,120.00
10867,10,STD_TO,230.00
10868,8,STD_TO,1500.00
10868,10,STD_TO,300.00
10869,8,PROMO_TO,1500.00
10869,9,STD_TO,500.00
10869,10,PROMO_TO,1500.00
1087,8,STD_TO,900.00
1087,9,STD_TO,230.00
1087,10,STD_TO,230.00
10870,8,STD_TO,1750.00
10870,9,STD_TO,3500.00
10870,10,STD_TO,3850.00
10874,9,STD_TO,200.00
1088,10,STD_TO,350.00
10881,10,PROMO_TO,250.00
10884,10,STD_TO,300.00
10886,8,STD_TO,1100.00
10886,9,STD_TO,200.00
10886,10,STD_TO,1000.00
10888,8,STD_TO,1200.00
10888,9,STD_TO,530.00
10888,10,STD_TO,1320.00
1089,8,STD_TO,3200.00
1089,9,STD_TO,2600.00
1089,10,STD_TO,1700.00
10895,8,STD_TO,3000.00
10895,9,STD_TO,3000.00
10895,10,PROMO_TO,3000.00
10895,10,STD_TO,600.00
10896,8,STD_TO,900.00
10896,10,STD_TO,300.00
10898,8,STD_TO,1280.00
10898,9,STD_TO,1410.00
10898,10,STD_TO,3640.00
10900,8,STD_TO,2100.00
10900,9,STD_TO,2700.00
10900,10,STD_TO,2400.00
10901,8,STD_TO,3600.00
10901,9,STD_TO,2900.00
10901,10,STD_TO,1500.00
10902,9,STD_TO,200.00
10904,10,PROMO_TO,500.00
10906,8,PROMO_TO,1000.00
10906,9,PROMO_TO,1000.00
10906,10,PROMO_TO,1000.00
10909,9,STD_TO,230.00
1091,8,STD_TO,300.00
1091,9,STD_TO,300.00
1091,10,STD_TO,900.00
10911,8,STD_TO,1800.00
10912,9,STD_TO,420.00
10912,10,STD_TO,300.00
10917,9,STD_TO,230.00
10918,10,STD_TO,2100.00
10919,8,STD_TO,3220.00
10919,9,STD_TO,1620.00
10919,10,STD_TO,1740.00
10921,8,STD_TO,600.00
10921,9,STD_TO,600.00
10921,10,STD_TO,600.00
10922,8,STD_TO,1170.00
10922,9,STD_TO,200.00
10922,10,STD_TO,1170.00
10923,8,STD_TO,2400.00
10923,9,STD_TO,2520.00
10923,10,STD_TO,2640.00
10926,8,STD_TO,350.00
10928,8,STD_TO,1870.00
10928,9,STD_TO,1400.00
10928,10,STD_TO,2220.00
1093,8,STD_TO,200.00
1093,10,STD_TO,400.00
10932,9,STD_TO,200.00
10933,8,STD_TO,120.00
10933,9,STD_TO,600.00
10933,10,STD_TO,420.00
10934,8,PROMO_TO,1500.00
10934,9,PROMO_TO,1000.00
10934,9,STD_TO,300.00
10935,10,STD_TO,1500.00
10936,8,STD_TO,800.00
10936,9,STD_TO,800.00
10936,10,STD_TO,800.00
10939,8,STD_TO,3000.00
10939,9,STD_TO,3000.00
10939,10,STD_TO,2100.00
10940,8,STD_TO,300.00
10940,9,STD_TO,600.00
10940,10,STD_TO,120.00
10942,8,PROMO_TO,1000.00
10942,8,STD_TO,720.00
10942,9,PROMO_TO,1000.00
10942,9,STD_TO,900.00
10942,10,PROMO_TO,1000.00
10944,8,STD_TO,900.00
10944,9,STD_TO,1500.00
10944,10,STD_TO,900.00
10945,8,STD_TO,3000.00
10945,9,STD_TO,1700.00
10945,10,STD_TO,2500.00
10946,8,PROMO_TO,2000.00
10946,8,STD_TO,1020.00
10946,9,PROMO_TO,2000.00
10946,10,PROMO_TO,2000.00
10947,8,STD_TO,2000.00
10947,9,STD_TO,2300.00
10947,10,STD_TO,1900.00
10948,8,STD_TO,400.00
10948,9,STD_TO,520.00
10948,10,STD_TO,200.00
1095,9,PROMO_TO,250.00
1095,10,PROMO_TO,750.00
10951,8,STD_TO,600.00
10951,9,STD_TO,720.00
10953,8,STD_TO,420.00
10954,8,STD_TO,6050.00
10954,9,STD_TO,1500.00
10955,9,STD_TO,300.00
10955,10,STD_TO,830.00
10956,8,STD_TO,200.00
10957,8,STD_TO,1500.00
10957,10,STD_TO,600.00
10958,8,STD_TO,200.00
10958,9,STD_TO,400.00
10958,10,STD_TO,400.00
10959,8,STD_TO,1000.00
10959,9,STD_TO,1800.00
10959,10,STD_TO,2100.00
10962,8,PROMO_TO,350.00
10962,9,PROMO_TO,350.00
10962,10,PROMO_TO,350.00
10965,9,STD_TO,120.00
10966,8,STD_TO,300.00
10967,8,STD_TO,500.00
10967,9,STD_TO,900.00
10967,10,STD_TO,300.00
10969,8,STD_TO,1740.00
10969,9,STD_TO,2220.00
10969,10,STD_TO,2380.00
1097,8,STD_TO,420.00
1097,9,STD_TO,720.00
1097,10,STD_TO,600.00
10971,8,STD_TO,1800.00
10971,9,STD_TO,2400.00
10971,10,STD_TO,2100.00
10972,8,STD_TO,2900.00
10972,9,STD_TO,3600.00
10972,10,STD_TO,4100.00
10973,9,STD_TO,300.00
10974,8,STD_TO,530.00
10974,10,STD_TO,300.00
10976,10,STD_TO,300.00
10977,8,STD_TO,300.00
10978,8,STD_TO,300.00
10978,9,STD_TO,300.00
10978,10,STD_TO,300.00
10979,8,STD_TO,230.00
1098,8,STD_TO,300.00
1098,9,STD_TO,200.00
1098,10,STD_TO,400.00
10981,9,STD_TO,200.00
10983,8,STD_TO,300.00
10984,10,STD_TO,230.00
10987,8,STD_TO,300.00
10987,10,STD_TO,900.00
10990,9,STD_TO,600.00
10990,10,STD_TO,1200.00
10991,8,STD_TO,1850.00
10991,9,STD_TO,1200.00
10991,10,STD_TO,1800.00
10992,8,STD_TO,300.00
10992,10,STD_TO,300.00
10993,8,STD_TO,2400.00
10994,9,STD_TO,1500.00
10994,10,STD_TO,3500.00
10997,10,PROMO_TO,250.00
1100,8,PROMO_TO,350.00
1100,9,PROMO_TO,350.00
1100,10,PROMO_TO,350.00
11000,8,STD_TO,2520.00
11000,9,STD_TO,2030.00
11000,10,STD_TO,2700.00
11002,8,PROMO_TO,3000.00
11002,9,PROMO_TO,1500.00
11002,10,PROMO_TO,3000.00
11003,9,STD_TO,350.00
11004,8,STD_TO,350.00
11004,10,STD_TO,230.00
11005,8,PROMO_TO,2000.00
11005,8,STD_TO,600.00
11005,9,PROMO_TO,2000.00
11005,10,PROMO_TO,3000.00
11006,9,STD_TO,300.00
11006,10,STD_TO,900.00
11007,8,PROMO_TO,3000.00
11007,9,PROMO_TO,1500.00
11009,8,STD_TO,1300.00
11009,10,STD_TO,600.00
1101,8,STD_TO,2800.00
1101,9,STD_TO,2100.00
1101,10,STD_TO,2500.00
11010,8,STD_TO,690.00
11010,9,STD_TO,2030.00
11010,10,STD_TO,2820.00
11012,10,STD_TO,200.00
11014,8,STD_TO,900.00
11014,10,STD_TO,600.00
11021,8,STD_TO,2940.00
11021,9,STD_TO,2030.00
11021,10,STD_TO,2520.00
11022,10,STD_TO,300.00
11023,8,STD_TO,2600.00
11023,10,STD_TO,1400.00
11027,10,STD_TO,230.00
11028,8,STD_TO,600.00
11028,9,STD_TO,600.00
11028,10,STD_TO,820.00
11029,9,STD_TO,300.00
11029,10,STD_TO,600.00
11030,10,STD_TO,200.00
11031,8,PROMO_TO,750.00
11031,9,PROMO_TO,500.00
11033,8,STD_TO,1700.00
11033,9,STD_TO,2400.00
11033,10,STD_TO,2300.00
11034,8,PROMO_TO,250.00
11034,9,PROMO_TO,250.00
11034,10,PROMO_TO,1300.00
11035,8,STD_TO,660.00
11035,9,STD_TO,480.00
11035,10,STD_TO,960.00
11036,8,STD_TO,1200.00
11036,9,STD_TO,900.00
11036,10,STD_TO,300.00
11038,8,STD_TO,2300.00
11038,9,STD_TO,2400.00
11038,10,STD_TO,3000.00
11040,8,STD_TO,1020.00
11040,9,STD_TO,900.00
11040,10,STD_TO,1020.00
11045,8,PROMO_TO,1000.00
11045,8,STD_TO,200.00
11045,9,PROMO_TO,1000.00
11045,9,STD_TO,200.00
11045,10,PROMO_TO,1000.00
11045,10,STD_TO,200.00
1105,8,STD_TO,1800.00
1105,10,STD_TO,300.00
11051,8,STD_TO,1700.00
11051,9,STD_TO,1500.00
11051,10,STD_TO,600.00
11052,8,STD_TO,200.00
11052,9,STD_TO,300.00
11053,8,PROMO_TO,350.00
11053,9,PROMO_TO,350.00
11053,10,PROMO_TO,350.00
11054,8,STD_TO,900.00
11054,9,STD_TO,900.00
11054,10,STD_TO,1100.00
11056,8,STD_TO,400.00
11056,9,STD_TO,600.00
11056,10,STD_TO,720.00
11057,8,STD_TO,2700.00
11057,9,STD_TO,2700.00
11057,10,STD_TO,2700.00
11059,8,STD_TO,2700.00
11059,9,STD_TO,900.00
11060,8,STD_TO,3200.00
11060,9,STD_TO,3300.00
11060,10,STD_TO,3200.00
11061,8,STD_TO,1800.00
11061,9,STD_TO,500.00
11061,10,STD_TO,2520.00
11062,8,STD_TO,300.00
11062,9,STD_TO,1500.00
11062,10,STD_TO,1100.00
11068,8,STD_TO,300.00
11068,9,STD_TO,300.00
11068,10,STD_TO,200.00
11069,8,STD_TO,1700.00
11074,8,STD_TO,800.00
11074,9,STD_TO,1200.00
11074,10,STD_TO,1500.00
11076,8,PROMO_TO,1000.00
11076,9,PROMO_TO,500.00
11079,8,STD_TO,470.00
11079,10,STD_TO,350.00
11080,9,STD_TO,400.00
11080,10,STD_TO,400.00
11081,10,STD_TO,300.00
11082,10,STD_TO,300.00
11083,8,STD_TO,900.00
11083,9,STD_TO,1800.00
11083,10,STD_TO,2100.00
11084,9,STD_TO,800.00
11085,9,STD_TO,300.00
11086,8,STD_TO,1500.00
11086,9,STD_TO,1800.00
11086,10,STD_TO,1800.00
11087,8,STD_TO,2100.00
11087,9,STD_TO,1400.00
11087,10,STD_TO,2100.00
1109,8,PROMO_TO,350.00
1109,9,PROMO_TO,350.00
1109,10,PROMO_TO,350.00
11092,8,STD_TO,460.00
11092,10,STD_TO,600.00
11094,10,STD_TO,300.00
11099,8,STD_TO,230.00
11099,9,PROMO_TO,250.00
1110,9,STD_TO,500.00
11100,9,STD_TO,200.00
11101,8,STD_TO,300.00
11101,9,STD_TO,300.00
11101,10,STD_TO,600.00
11102,8,STD_TO,300.00
11103,9,STD_TO,600.00
11106,8,STD_TO,200.00
11106,9,STD_TO,800.00
11106,10,STD_TO,1100.00
11107,8,STD_TO,2150.00
11107,9,STD_TO,2220.00
11107,10,STD_TO,2560.00
11109,8,STD_TO,900.00
11109,9,STD_TO,1500.00
11109,10,STD_TO,5260.00
1111,9,STD_TO,2330.00
1111,10,STD_TO,1430.00
11110,8,STD_TO,300.00
11110,9,STD_TO,900.00
11110,10,STD_TO,900.00
11111,8,STD_TO,600.00
11115,8,STD_TO,300.00
11115,10,STD_TO,900.00
11116,8,STD_TO,600.00
11116,10,STD_TO,200.00
11117,8,STD_TO,200.00
11117,9,STD_TO,300.00
11117,10,STD_TO,600.00
11119,8,STD_TO,300.00
11121,10,STD_TO,300.00
11122,8,STD_TO,1770.00
11122,9,STD_TO,350.00
11122,10,STD_TO,350.00
11123,10,STD_TO,400.00
11124,8,STD_TO,700.00
11124,9,STD_TO,200.00
11124,10,STD_TO,600.00
11129,8,STD_TO,2100.00
11129,9,STD_TO,2300.00
11129,10,STD_TO,2900.00
1113,10,STD_TO,600.00
11130,8,STD_TO,900.00
11130,9,STD_TO,300.00
11130,10,STD_TO,600.00
11132,9,STD_TO,600.00
11133,8,STD_TO,4020.00
11133,9,STD_TO,3120.00
11133,10,STD_TO,300.00
11134,8,STD_TO,300.00
11134,9,STD_TO,300.00
11134,10,STD_TO,300.00
11135,8,STD_TO,120.00
11135,9,STD_TO,840.00
11135,10,STD_TO,480.00
11137,8,STD_TO,600.00
11138,8,STD_TO,200.00
11138,9,STD_TO,1000.00
11138,10,STD_TO,400.00
11139,8,STD_TO,200.00
11140,8,STD_TO,600.00
11140,9,STD_TO,800.00
11140,10,STD_TO,600.00
11142,8,STD_TO,2900.00
11142,9,STD_TO,3200.00
11142,10,STD_TO,2900.00
11144,8,PROMO_TO,750.00
11144,9,PROMO_TO,1000.00
11144,10,PROMO_TO,500.00
11148,9,STD_TO,230.00
11148,10,STD_TO,120.00
11150,8,STD_TO,1500.00
11150,9,STD_TO,300.00
11152,8,STD_TO,120.00
11154,8,STD_TO,900.00
11154,9,STD_TO,300.00
11154,10,STD_TO,900.00
11156,8,STD_TO,300.00
11159,8,STD_TO,840.00
11159,10,STD_TO,420.00
11162,9,PROMO_TO,1000.00
11162,10,STD_TO,300.00
11164,8,STD_TO,600.00
11164,9,STD_TO,400.00
11164,10,STD_TO,600.00
11165,8,STD_TO,300.00
11165,9,STD_TO,400.00
11165,10,STD_TO,600.00
11166,9,STD_TO,120.00
11167,8,STD_TO,300.00
11168,8,STD_TO,460.00
11172,8,PROMO_TO,1000.00
11172,9,PROMO_TO,1000.00
11172,10,PROMO_TO,1000.00
11173,8,STD_TO,500.00
11173,10,STD_TO,600.00
11176,8,STD_TO,900.00
11176,9,STD_TO,600.00
11178,9,PROMO_TO,1000.00
11178,10,PROMO_TO,500.00
11180,9,STD_TO,900.00
11181,8,STD_TO,2600.00
11181,9,STD_TO,2700.00
11181,10,STD_TO,3000.00
11182,8,STD_TO,3000.00
11182,9,STD_TO,3000.00
11182,10,STD_TO,2700.00
11189,8,STD_TO,300.00
11189,9,STD_TO,300.00
11190,8,STD_TO,3090.00
11190,9,STD_TO,2720.00
11190,10,STD_TO,3210.00
11192,8,STD_TO,2900.00
11192,9,STD_TO,2700.00
11192,10,STD_TO,3600.00
11193,8,STD_TO,2700.00
11193,9,STD_TO,2900.00
11193,10,STD_TO,3000.00
11197,9,PROMO_TO,1000.00
11197,10,PROMO_TO,500.00
11197,10,STD_TO,300.00
112,8,STD_TO,3100.00
112,9,STD_TO,3300.00
112,10,STD_TO,3000.00
11201,8,PROMO_TO,500.00
11201,9,PROMO_TO,750.00
11201,10,PROMO_TO,500.00
11203,8,STD_TO,2400.00
11203,9,STD_TO,2400.00
11203,10,STD_TO,1500.00
11207,8,STD_TO,1610.00
11207,9,STD_TO,1520.00
11207,10,STD_TO,1150.00
11212,8,PROMO_TO,700.00
11212,9,PROMO_TO,350.00
11212,10,PROMO_TO,1400.00
11215,10,STD_TO,300.00
11216,8,STD_TO,900.00
11216,9,STD_TO,1500.00
11216,10,STD_TO,1500.00
1122,9,PROMO_TO,1500.00
1122,10,PROMO_TO,1500.00
1122,10,STD_TO,300.00
11220,8,STD_TO,350.00
11220,9,STD_TO,600.00
11220,10,STD_TO,600.00
11221,8,STD_TO,3100.00
11221,9,STD_TO,3000.00
11221,10,STD_TO,3400.00
11222,8,STD_TO,2700.00
11222,9,STD_TO,2400.00
11222,10,STD_TO,2400.00
11224,8,STD_TO,600.00
11224,9,STD_TO,200.00
11224,10,STD_TO,500.00
11225,8,PROMO_TO,2000.00
11225,9,PROMO_TO,2000.00
11225,10,PROMO_TO,2000.00
11228,8,STD_TO,900.00
11228,10,STD_TO,200.00
11231,9,STD_TO,300.00
11231,10,STD_TO,2220.00
11232,9,STD_TO,300.00
11233,9,PROMO_TO,500.00
11233,10,PROMO_TO,1050.00
11234,8,PROMO_TO,500.00
11234,9,PROMO_TO,1000.00
11234,10,PROMO_TO,500.00
11236,8,STD_TO,2400.00
11236,9,STD_TO,2100.00
11236,10,STD_TO,2000.00
11238,8,STD_TO,540.00
11238,10,STD_TO,120.00
11242,8,STD_TO,900.00
11242,9,STD_TO,960.00
11242,10,STD_TO,480.00
11243,8,PROMO_TO,1000.00
11243,9,PROMO_TO,1000.00
11243,10,PROMO_TO,1050.00
11244,8,PROMO_TO,1000.00
11244,9,PROMO_TO,1000.00
11244,10,PROMO_TO,1800.00
11244,10,STD_TO,350.00
11246,8,STD_TO,120.00
11246,9,STD_TO,470.00
11248,8,STD_TO,300.00
11248,9,STD_TO,120.00
11248,10,STD_TO,1020.00
11249,8,STD_TO,2700.00
11249,9,STD_TO,3100.00
11249,10,STD_TO,2000.00
11252,8,PROMO_TO,250.00
11252,10,STD_TO,300.00
11253,10,STD_TO,600.00
11254,8,STD_TO,300.00
11254,9,STD_TO,2600.00
11254,10,STD_TO,2900.00
11255,8,STD_TO,2700.00
11255,10,STD_TO,600.00
11257,8,STD_TO,700.00
11257,9,STD_TO,300.00
11257,10,STD_TO,600.00
11258,8,PROMO_TO,500.00
11258,9,PROMO_TO,500.00
11258,10,PROMO_TO,600.00
1126,9,PROMO_TO,250.00
11262,8,STD_TO,1800.00
11262,9,STD_TO,1800.00
11262,10,STD_TO,1200.00
11266,8,STD_TO,1800.00
11269,8,STD_TO,2100.00
11269,9,STD_TO,900.00
11269,10,STD_TO,300.00
1127,8,PROMO_TO,750.00
1127,9,PROMO_TO,500.00
1127,10,PROMO_TO,500.00
11270,8,STD_TO,600.00
11270,10,STD_TO,900.00
11274,9,STD_TO,200.00
11275,9,STD_TO,300.00
11275,10,STD_TO,1800.00
11276,8,STD_TO,200.00
11276,10,STD_TO,600.00
11277,9,STD_TO,300.00
11280,10,PROMO_TO,250.00
11281,9,STD_TO,600.00
11282,8,PROMO_TO,350.00
11282,9,PROMO_TO,350.00
11282,10,PROMO_TO,350.00
11283,8,STD_TO,2950.00
11283,9,STD_TO,4580.00
11283,10,STD_TO,4720.00
11285,8,STD_TO,600.00
11285,9,STD_TO,700.00
11285,10,STD_TO,830.00
11286,8,STD_TO,300.00
11287,9,STD_TO,600.00
11287,10,STD_TO,900.00
1129,10,STD_TO,200.00
11292,8,PROMO_TO,500.00
11292,10,STD_TO,600.00
11293,8,STD_TO,1500.00
11293,10,STD_TO,600.00
11295,8,PROMO_TO,3000.00
11295,9,PROMO_TO,3000.00
11295,10,PROMO_TO,3000.00
11298,8,PROMO_TO,1000.00
11298,10,PROMO_TO,1000.00
1130,8,STD_TO,900.00
1130,9,STD_TO,600.00
11300,8,STD_TO,400.00
11300,9,STD_TO,600.00
11300,10,STD_TO,600.00
11301,9,STD_TO,120.00
11301,10,STD_TO,120.00
11304,8,STD_TO,300.00
11304,9,STD_TO,300.00
11304,10,STD_TO,770.00
11309,8,STD_TO,600.00
11309,9,STD_TO,1100.00
11309,10,STD_TO,2400.00
1131,8,STD_TO,1350.00
1131,9,STD_TO,300.00
11310,10,STD_TO,600.00
11312,8,STD_TO,1500.00
11312,10,STD_TO,600.00
11313,8,STD_TO,1500.00
11313,9,STD_TO,600.00
11313,10,STD_TO,2100.00
11315,8,PROMO_TO,1500.00
11315,9,PROMO_TO,1500.00
11315,10,PROMO_TO,1500.00
11315,10,STD_TO,120.00
11319,10,STD_TO,300.00
11320,10,STD_TO,200.00
11322,8,STD_TO,3300.00
11326,9,STD_TO,1200.00
11327,8,STD_TO,3000.00
11327,9,STD_TO,2700.00
11327,10,STD_TO,3300.00
11331,9,STD_TO,300.00
11333,10,STD_TO,300.00
11335,8,STD_TO,900.00
11337,8,STD_TO,1200.00
11337,9,STD_TO,1500.00
11337,10,STD_TO,1200.00
11339,8,STD_TO,2100.00
11339,9,STD_TO,1800.00
11339,10,STD_TO,2600.00
11340,8,PROMO_TO,350.00
11340,9,PROMO_TO,350.00
11340,10,PROMO_TO,350.00
11341,8,STD_TO,3240.00
11341,9,STD_TO,3840.00
11341,10,STD_TO,3900.00
11343,9,PROMO_TO,250.00
1135,8,PROMO_TO,1000.00
11350,9,STD_TO,300.00
11350,10,STD_TO,300.00
11351,8,STD_TO,1070.00
11351,9,STD_TO,1680.00
11351,10,STD_TO,120.00
11353,8,PROMO_TO,500.00
11353,10,STD_TO,300.00
11355,8,STD_TO,1100.00
11355,10,STD_TO,1100.00
11356,8,PROMO_TO,2000.00
11356,9,PROMO_TO,2000.00
11356,10,PROMO_TO,2000.00
11357,8,STD_TO,580.00
11357,9,STD_TO,1170.00
11357,10,STD_TO,1630.00
11358,9,STD_TO,230.00
11358,10,STD_TO,230.00
11361,8,STD_TO,930.00
11361,9,STD_TO,780.00
11361,10,STD_TO,1290.00
11363,8,STD_TO,1200.00
11363,9,STD_TO,1500.00
11363,10,STD_TO,1200.00
11365,8,STD_TO,2150.00
11365,9,STD_TO,880.00
11367,8,STD_TO,900.00
11370,10,STD_TO,700.00
11372,9,STD_TO,300.00
11373,9,STD_TO,300.00
11373,10,STD_TO,600.00
11375,10,STD_TO,300.00
11376,8,STD_TO,230.00
11376,9,STD_TO,230.00
11376,10,STD_TO,530.00
11377,10,STD_TO,600.00
11382,9,STD_TO,120.00
11382,10,PROMO_TO,500.00
11383,8,STD_TO,500.00
11383,9,STD_TO,1800.00
11383,10,STD_TO,1700.00
11389,8,PROMO_TO,1500.00
11389,9,PROMO_TO,3000.00
11389,10,PROMO_TO,3000.00
11390,9,PROMO_TO,350.00
11390,10,PROMO_TO,350.00
11392,9,STD_TO,300.00
11394,8,STD_TO,800.00
11394,9,STD_TO,800.00
11394,10,STD_TO,600.00
11397,9,STD_TO,300.00
11399,8,STD_TO,500.00
11399,9,STD_TO,800.00
11399,10,STD_TO,520.00
1140,8,STD_TO,600.00
1140,9,STD_TO,800.00
1140,10,STD_TO,1200.00
11401,8,STD_TO,400.00
11401,9,STD_TO,800.00
11401,10,STD_TO,720.00
11402,8,STD_TO,1200.00
11402,9,STD_TO,900.00
11402,10,STD_TO,600.00
11408,8,PROMO_TO,3000.00
11408,9,PROMO_TO,1500.00
11408,10,STD_TO,1130.00
11417,8,STD_TO,1170.00
11417,9,STD_TO,1170.00
11417,10,STD_TO,1170.00
11418,8,PROMO_TO,2000.00
11418,8,STD_TO,300.00
11418,9,STD_TO,300.00
11418,10,PROMO_TO,2000.00
1142,10,STD_TO,200.00
11421,8,STD_TO,800.00
11421,9,STD_TO,800.00
11421,10,STD_TO,800.00
11424,8,PROMO_TO,1250.00
11424,9,PROMO_TO,1250.00
11424,10,PROMO_TO,1000.00
11424,10,STD_TO,900.00
11430,8,STD_TO,4030.00
11430,9,STD_TO,1730.00
11430,10,STD_TO,690.00
11431,8,STD_TO,1700.00
11431,9,STD_TO,1700.00
11431,10,STD_TO,1400.00
11434,10,STD_TO,1290.00
11435,8,STD_TO,400.00
11435,9,STD_TO,200.00
11435,10,STD_TO,400.00
11437,8,STD_TO,2700.00
11437,9,STD_TO,2400.00
11437,10,STD_TO,3000.00
11438,8,PROMO_TO,250.00
11438,8,STD_TO,200.00
11438,10,STD_TO,300.00
1144,8,STD_TO,600.00
1144,10,PROMO_TO,2000.00
1144,10,STD_TO,300.00
11440,8,STD_TO,230.00
11440,9,STD_TO,580.00
11440,10,STD_TO,350.00
11444,9,STD_TO,600.00
11449,8,STD_TO,900.00
11449,10,STD_TO,500.00
11450,8,STD_TO,300.00
11453,10,STD_TO,300.00
11455,10,STD_TO,230.00
11456,8,PROMO_TO,1800.00
11456,9,PROMO_TO,1800.00
11456,10,PROMO_TO,1800.00
11458,8,STD_TO,1800.00
11459,8,STD_TO,300.00
11459,9,STD_TO,300.00
11459,10,STD_TO,500.00
11460,8,STD_TO,1950.00
11460,9,PROMO_TO,1500.00
11460,9,STD_TO,700.00
11460,10,PROMO_TO,1500.00
11461,8,STD_TO,1400.00
11461,9,STD_TO,1400.00
11461,10,STD_TO,1520.00
11462,8,STD_TO,500.00
11465,8,STD_TO,1400.00
11465,9,STD_TO,200.00
11466,8,STD_TO,540.00
11466,9,STD_TO,1730.00
11466,10,STD_TO,2330.00
11467,8,STD_TO,3000.00
11467,9,STD_TO,2300.00
11467,10,STD_TO,2100.00
